0.00529 0.00311 0.00084 -0.00046
0.00534 0.00279 0.00117 0.00019
0.00539 0.00279 0.00117 -0.00013
0.00544 0.00344 0.00117 -0.00046
0.00549 0.00409 0.00149 -0.00078
0.00554 0.00376 0.00214 -0.00013
0.00559 0.00538 0.00279 -0.00046
0.00564 0.00538 0.00279 0.00019
0.00569 0.00571 0.00279 -0.00013
0.00574 0.00766 0.00279 -0.00013
0.00579 0.00668 0.00344 -0.00046
0.00584 0.00636 0.00279 -0.00078
0.00589 0.00863 0.00311 0.00019
0.00594 0.00668 0.00409 0.00052
0.00599 0.00701 0.00376 -0.00013
0.00604 0.01123 0.00376 0.00052
0.00609 0.00896 0.00441 0.00117
0.00614 0.00733 0.00441 -0.00078
0.00619 0.01350 0.00409 0.00084
0.00624 0.00960 0.00506 0.00019
0.00629 0.00798 0.00474 -0.00078
0.00634 0.01350 0.00506 0.00084
0.00639 0.01058 0.00603 -0.00046
0.00644 0.01123 0.00506 0.00052
0.00649 0.01220 0.00668 -0.00241
0.00654 0.01220 0.00571 0.00084
0.00659 0.01220 0.00506 0.00084
0.00664 0.01318 0.00668 -0.00565
0.00669 0.01188 0.00668 0.00117
0.00674 0.00993 0.00603 0.00052
0.00679 0.01480 0.00831 0.00149
0.00684 0.01512 0.00701 0.00019
0.00689 0.01512 0.00636 0.00052
0.00694 0.01512 0.00798 0.00019
0.00699 0.01545 0.00668 -0.00046
0.00704 0.01610 0.00863 -0.00338
0.00709 0.01545 0.00798 0.00214
0.00714 0.01318 0.00766 0.00052
0.00719 0.01804 0.00863 0.00181
0.00724 0.01675 0.00863 0.00052
0.00729 0.02032 0.00798 0.00019
0.00734 0.01740 0.00896 0.00052
0.00739 0.01740 0.00798 0.00084
0.00744 0.01837 0.01025 -0.00403
0.00749 0.01999 0.00928 0.00117
0.00754 0.01642 0.00928 -0.00013
0.00759 0.02032 0.01058 0.00181
0.00764 0.01934 0.00928 0.00052
0.00769 0.02162 0.01123 -0.00403
0.00774 0.02097 0.01025 0.00084
0.00779 0.01740 0.00993 -0.00111
0.00784 0.02421 0.01285 0.00181
0.00789 0.02616 0.01350 0.00117
0.00794 0.03233 0.01902 -0.00208
0.00799 0.04077 0.02194 0.00246
0.00804 0.05051 0.03005 0.00214
0.00809 0.07582 0.04239 0.00603
0.00814 0.10082 0.05635 0.00474
0.00819 0.13490 0.07388 0.00441
0.00824 0.16769 0.09238 0.00960
0.00829 0.19690 0.10731 0.01025
0.00834 0.22677 0.12062 0.00896
0.00839 0.23813 0.12387 0.01123
0.00844 0.23358 0.12030 0.01025
0.00849 0.21930 0.11121 0.00928
0.00854 0.19009 0.09498 0.00733
0.00859 0.15665 0.07810 0.00246
0.00864 0.12094 0.05927 0.00603
0.00869 0.08751 0.04239 0.00441
0.00874 0.06609 0.03200 -0.00046
0.00879 0.04758 0.02194 0.00181
0.00884 0.03038 0.01512 0.00019
0.00889 0.02746 0.01318 0.00279
0.00894 0.02032 0.01058 0.00052
0.00899 0.02259 0.00928 0.00019
0.00904 0.01967 0.00993 0.00117
0.00909 0.01740 0.00863 0.00019
0.00914 0.01804 0.00831 -0.00046
0.00919 0.01350 0.00571 0.00019
0.00924 0.00538 -0.00013 -0.00078
0.00929 -0.01149 -0.00857 -0.00533
0.00934 -0.04071 -0.02578 -0.00273
0.00939 -0.08486 -0.05304 -0.00370
0.00944 -0.14913 -0.08615 -0.01377
0.00949 -0.22184 -0.12705 -0.01182
0.00954 -0.29455 -0.16049 -0.01409
0.00959 -0.33545 -0.17802 -0.01993
0.00964 -0.32409 -0.16309 -0.01377
0.00969 -0.23515 -0.10206 -0.00663
0.00974 -0.03065 0.02064 0.00279
0.00979 0.29558 0.20567 0.02519
0.00984 0.72926 0.44717 0.04629
0.00989 1.25219 0.72731 0.07225
0.00994 1.79299 1.00160 0.09627
0.00999 2.22601 1.20870 0.11121
0.01004 2.46525 1.30121 0.11737
0.01009 2.45259 1.26161 0.10991
0.01014 2.18641 1.09249 0.09303
0.01019 1.71606 0.82696 0.06609
0.01024 1.14767 0.52540 0.04109
0.01029 0.58091 0.23521 0.01350
0.01034 0.09368 -0.00500 -0.00598
0.01039 -0.27150 -0.18029 -0.01961
0.01044 -0.50392 -0.28124 -0.02805
0.01049 -0.59384 -0.31500 -0.02902
0.01054 -0.58345 -0.29845 -0.02675
0.01059 -0.51041 -0.25527 -0.02188
0.01064 -0.40524 -0.19814 -0.01734
0.01069 -0.29520 -0.14199 -0.01149
0.01074 -0.19879 -0.09362 -0.00760
0.01079 -0.12381 -0.05791 -0.00695
0.01084 -0.07642 -0.03584 -0.00305
0.01089 -0.05045 -0.02350 -0.00273
0.01094 -0.03487 -0.01766 -0.00176
0.01099 -0.02967 -0.01507 -0.00241
0.01104 -0.02675 -0.01474 -0.00111
0.01109 -0.02610 -0.01279 -0.00143
0.01114 -0.02480 -0.01312 -0.00241
0.01119 -0.02415 -0.01312 -0.00111
0.01124 -0.02415 -0.01149 -0.00241
0.01129 -0.02221 -0.01247 -0.00143
0.01134 -0.02123 -0.01149 -0.00078
0.01139 -0.02156 -0.01117 -0.00176
0.01144 -0.02026 -0.01149 -0.00078
0.01149 -0.02091 -0.01052 -0.00176
0.01154 -0.01896 -0.01085 -0.00208
0.01159 -0.01929 -0.00987 -0.00046
0.01164 -0.01961 -0.00955 -0.00208
0.01169 -0.01669 -0.00955 -0.00143
0.01174 -0.01636 -0.00825 -0.00013
0.01179 -0.01604 -0.00857 -0.00208
0.01184 -0.01344 -0.00727 -0.00046
0.01189 -0.01052 -0.00435 -0.00078
0.01194 -0.00565 -0.00241 -0.00176
0.01199 0.00311 0.00181 0.00019
0.01204 0.01253 0.00896 0.00019
0.01209 0.03005 0.01740 0.00117
0.01214 0.05115 0.02941 0.00344
0.01219 0.07712 0.04466 0.00311
0.01224 0.10893 0.06089 0.00603
0.01229 0.14172 0.07810 0.00636
0.01234 0.17580 0.09627 0.00831
0.01239 0.20632 0.11186 0.00993
0.01244 0.23066 0.12257 0.01058
0.01249 0.24462 0.12841 0.01123
0.01254 0.24689 0.12874 0.01058
0.01259 0.23650 0.12127 0.01025
0.01264 0.21573 0.10926 0.00766
0.01269 0.18716 0.09335 0.00798
0.01274 0.15276 0.07550 0.00603
0.01279 0.11900 0.05797 0.00441
0.01284 0.08654 0.04142 0.00376
0.01289 0.05765 0.02681 0.00181
0.01294 0.03460 0.01512 0.00019
0.01299 0.01707 0.00603 0.00019
0.01304 0.00376 0.00084 -0.00111
0.01309 -0.00500 -0.00338 -0.00111
0.01314 -0.01020 -0.00565 -0.00111
0.01319 -0.01344 -0.00760 -0.00143
0.01324 -0.01409 -0.00825 -0.00013
0.01329 -0.01539 -0.00857 -0.00111
0.01334 -0.01507 -0.00857 -0.00111
0.01339 -0.01409 -0.00825 -0.00078
0.01344 -0.01604 -0.00825 -0.00176
0.01349 -0.01442 -0.00825 -0.00143
0.01354 -0.01312 -0.00727 -0.00013
0.01359 -0.01409 -0.00695 -0.00111
0.01364 -0.01247 -0.00727 -0.00078
0.01369 -0.01149 -0.00695 -0.00046
0.01374 -0.01214 -0.00695 -0.00111
0.01379 -0.01085 -0.00630 -0.00111
0.01384 -0.01085 -0.00598 -0.00078
0.01389 -0.01117 -0.00565 -0.00046
0.01394 -0.01020 -0.00533 -0.00078
0.01399 -0.00890 -0.00533 0.00019
0.01404 -0.00857 -0.00468 0.00019
0.01409 -0.00857 -0.00533 -0.00143
0.01414 -0.00663 -0.00500 -0.00013
0.01419 -0.00792 -0.00403 -0.00078
0.01424 -0.00792 -0.00435 -0.00111
0.01429 -0.00533 -0.00370 0.00052
0.01434 -0.00598 -0.00338 0.00019
0.01439 -0.00565 -0.00273 -0.00013
0.01444 -0.00435 -0.00338 -0.00013
0.01449 -0.00468 -0.00305 -0.00013
0.01454 -0.00565 -0.00273 -0.00111
0.01459 -0.00403 -0.00273 -0.00046
0.01464 -0.00370 -0.00241 0.00052
0.01469 -0.00468 -0.00143 -0.00046
0.01474 -0.00208 -0.00241 0.00019
0.01479 -0.00208 -0.00143 0.00052
0.01484 -0.00241 -0.00143 0.00019
0.01489 -0.00111 -0.00143 -0.00046
0.01494 -0.00111 -0.00078 -0.00013
0.01499 -0.00208 -0.00046 -0.00078
0.01504 -0.00111 -0.00046 -0.00046
0.01509 0.00052 0.00019 0.00117
0.01514 0.00019 -0.00013 -0.00046
0.01519 -0.00111 -0.00013 -0.00078
0.01524 0.00117 0.00052 -0.00013
0.01529 0.00149 0.00052 -0.00111
0.01534 -0.00013 0.00052 -0.00143
0.01539 0.00246 0.00117 -0.00046
0.01544 0.00279 0.00149 -0.00013
0.01549 0.00117 0.00149 -0.00078
0.01554 0.00474 0.00181 -0.00111
0.01559 0.00344 0.00181 -0.00013
0.01564 0.00344 0.00181 -0.00111
0.01569 0.00474 0.00214 -0.00241
0.01574 0.00506 0.00214 -0.00046
0.01579 0.00474 0.00279 -0.00013
0.01584 0.00668 0.00344 -0.00241
0.01589 0.00766 0.00311 0.00084
0.01594 0.00571 0.00344 0.00052
0.01599 0.00798 0.00409 -0.00338
0.01604 0.00831 0.00376 0.00019
0.01609 0.00668 0.00376 0.00052
0.01614 0.00863 0.00538 -0.00435
0.01619 0.00993 0.00474 0.00019
0.01624 0.00863 0.00506 0.00214
0.01629 0.00960 0.00668 -0.00468
0.01634 0.01188 0.00506 0.00117
0.01639 0.00831 0.00506 0.00117
0.01644 0.01155 0.00603 -0.00565
0.01649 0.01188 0.00603 0.00117
0.01654 0.00863 0.00538 0.00052
0.01659 0.01253 0.00733 -0.00208
0.01664 0.01415 0.00603 0.00117
0.01669 0.00896 0.00603 -0.00013
0.01674 0.01415 0.00733 0.00246
0.01679 0.01318 0.00636 0.00052
0.01684 0.01610 0.00668 -0.00013
0.01689 0.01415 0.00766 0.00181
0.01694 0.01415 0.00766 0.00019
0.01699 0.01642 0.00896 -0.00305
0.01704 0.01545 0.00863 0.00181
0.01709 0.01285 0.00733 0.00019
0.01714 0.01740 0.00928 0.00181
0.01719 0.01675 0.00798 0.00084
0.01724 0.01934 0.00863 0.00019
0.01729 0.01740 0.00896 0.00117
0.01734 0.01740 0.00863 0.00181
0.01739 0.01999 0.01025 -0.00338
0.01744 0.01999 0.00960 0.00117
0.01749 0.01675 0.00896 -0.00013
0.01754 0.01967 0.01058 0.00149
0.01759 0.01934 0.00928 0.00019
0.01764 0.02097 0.01155 -0.00370
0.01769 0.02129 0.01058 0.00149
0.01774 0.01804 0.01058 0.00084
0.01779 0.02356 0.01220 0.00149
0.01784 0.02486 0.01220 0.00149
0.01789 0.02811 0.01642 -0.00370
0.01794 0.03298 0.01772 0.00279
0.01799 0.03720 0.02259 0.00084
0.01804 0.05667 0.03200 0.00538
0.01809 0.07453 0.04304 0.00344
0.01814 0.10536 0.05797 0.00311
0.01819 0.13425 0.07518 0.00831
0.01824 0.16671 0.09205 0.00928
0.01829 0.20275 0.10991 0.01090
0.01834 0.22612 0.12030 0.01123
0.01839 0.24137 0.12484 0.01025
0.01844 0.23748 0.12257 0.01188
0.01849 0.22027 0.11186 0.00928
0.01854 0.19431 0.09790 0.00441
0.01859 0.15762 0.07777 0.00701
0.01864 0.12030 0.05862 0.00474
0.01869 0.09238 0.04466 0.00474
0.01874 0.06544 0.03103 0.00279
0.01879 0.04823 0.02194 0.00117
0.01884 0.03590 0.01707 0.00279
0.01889 0.02616 0.01318 0.00052
0.01894 0.02584 0.01188 -0.00046
0.01899 0.02064 0.01155 0.00181
0.01904 0.02064 0.00928 0.00214
0.01909 0.02032 0.01058 -0.00468
0.01914 0.01837 0.00896 0.00181
0.01919 0.01220 0.00668 0.00084
0.01924 0.00798 0.00279 -0.00403
0.01929 -0.00760 -0.00825 -0.00046
0.01934 -0.04233 -0.02480 -0.00370
0.01939 -0.08356 -0.05142 -0.00760
0.01944 -0.14621 -0.08745 -0.00825
0.01949 -0.22703 -0.12640 -0.01571
0.01954 -0.29001 -0.15951 -0.01344
0.01959 -0.33513 -0.17704 -0.01604
0.01964 -0.32766 -0.16276 -0.01571
0.01969 -0.22898 -0.10044 -0.00403
0.01974 -0.03065 0.02097 0.00538
0.01979 0.29363 0.20534 0.02194
0.01984 0.73380 0.44880 0.04888
0.01989 1.25155 0.72763 0.07290
0.01994 1.79072 1.00225 0.09498
0.01999 2.23121 1.20837 0.11543
0.02004 2.46427 1.30283 0.11705
0.02009 2.45291 1.26031 0.11121
0.02014 2.18673 1.09314 0.09173
0.02019 1.71638 0.82599 0.06803
0.02024 1.14345 0.52443 0.03785
0.02029 0.58123 0.23521 0.01512
0.02034 0.09173 -0.00533 -0.00695
0.02039 -0.27248 -0.17964 -0.01864
0.02044 -0.50295 -0.28157 -0.02837
0.02049 -0.59319 -0.31435 -0.02740
0.02054 -0.58410 -0.29909 -0.02740
0.02059 -0.50911 -0.25462 -0.02188
0.02064 -0.40589 -0.19814 -0.01766
0.02069 -0.29520 -0.14166 -0.01085
0.02074 -0.19977 -0.09232 -0.00955
0.02079 -0.12251 -0.05856 -0.00338
0.02084 -0.07706 -0.03519 -0.00403
0.02089 -0.04850 -0.02513 -0.00241
0.02094 -0.03552 -0.01701 -0.00241
0.02099 -0.02967 -0.01636 -0.00241
0.02104 -0.02740 -0.01409 -0.00078
0.02109 -0.02643 -0.01279 -0.00273
0.02114 -0.02383 -0.01377 -0.00046
0.02119 -0.02350 -0.01117 -0.00176
0.02124 -0.02286 -0.01279 -0.00208
0.02129 -0.02188 -0.01214 -0.00046
0.02134 -0.02253 -0.01149 -0.00338
0.02139 -0.02058 -0.01214 -0.00143
0.02144 -0.02188 -0.01052 -0.00143
0.02149 -0.01929 -0.01085 -0.00241
0.02154 -0.01864 -0.01052 0.00052
0.02159 -0.02091 -0.00955 -0.00241
0.02164 -0.01734 -0.01052 -0.00143
0.02169 -0.01766 -0.00955 -0.00046
0.02174 -0.01799 -0.00890 -0.00273
0.02179 -0.01507 -0.00922 -0.00143
0.02184 -0.01474 -0.00695 -0.00013
0.02189 -0.01052 -0.00500 -0.00111
0.02194 -0.00370 -0.00241 -0.00078
0.02199 0.00149 0.00246 0.00084
0.02204 0.01350 0.00798 -0.00078
0.02209 0.02973 0.01707 0.00181
0.02214 0.04921 0.03005 0.00214
0.02219 0.07745 0.04369 0.00376
0.02224 0.10828 0.06089 0.00668
0.02229 0.14075 0.07842 0.00636
0.02234 0.17613 0.09530 0.00960
0.02239 0.20534 0.11088 0.00960
0.02244 0.23001 0.12257 0.01025
0.02249 0.24365 0.12776 0.01123
0.02254 0.24559 0.12744 0.01058
0.02259 0.23618 0.12127 0.00960
0.02264 0.21540 0.10926 0.00960
0.02269 0.18619 0.09335 0.00831
0.02274 0.15341 0.07550 0.00506
0.02279 0.11932 0.05732 0.00506
0.02284 0.08524 0.04044 0.00246
0.02289 0.05700 0.02616 0.00084
0.02294 0.03363 0.01512 0.00117
0.02299 0.01610 0.00603 -0.00013
0.02304 0.00409 0.00052 -0.00013
0.02309 -0.00468 -0.00370 -0.00078
0.02314 -0.01052 -0.00630 -0.00078
0.02319 -0.01312 -0.00760 -0.00176
0.02324 -0.01539 -0.00890 -0.00176
0.02329 -0.01604 -0.00922 -0.00078
0.02334 -0.01604 -0.00825 -0.00111
0.02339 -0.01636 -0.00857 -0.00143
0.02344 -0.01539 -0.00857 -0.00046
0.02349 -0.01474 -0.00760 -0.00143
0.02354 -0.01442 -0.00792 -0.00143
0.02359 -0.01507 -0.00825 -0.00143
0.02364 -0.01442 -0.00727 -0.00176
0.02369 -0.01312 -0.00695 -0.00078
0.02374 -0.01344 -0.00663 -0.00143
0.02379 -0.01182 -0.00630 -0.00143
0.02384 -0.01117 -0.00565 -0.00046
